serialno,no,weight,length,age,sex,stage,liverweight,gonadweight,spawningage,spawningzones,readability,otolithedge,otolithtype_2,otolithtype_4,otolithtype_5
70401,3,-0.4835472078608344,-0.12510505342353065,6.0,1,1,-0.40703907979052123,-0.5982594794187984,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,4,-0.7991741314902169,-0.7935616029895335,5.0,1,1,-0.6922201438638458,-0.6070922038786125,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,5,-0.8763161751248743,-1.0491479307647698,4.0,1,1,-0.6922201438638458,-0.6085633887536738,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,6,-0.9605169678502845,-1.3047342585400061,3.0,2,1,-0.7333297845722274,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,7,-0.9917771423950477,-1.4816786393074775,3.0,1,1,-0.7254574373009512,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,8,-1.0361464223940664,-1.8159069140904789,2.0,1,1,-0.6946907321108391,-0.3362987283067527,-1.9747501377804977,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,9,-1.0550537860300118,-2.209116649129304,1.0,0,1,-0.6224379532303266,-0.3362987283067527,0.21450652866887604,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,10,-1.0290876733033134,-1.7372649670827138,3.0,2,1,-0.7055918396190705,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,0,0,1
70401,11,-1.0492555278483218,-2.032172268361833,2.0,0,1,-0.6578868279623169,-0.3362987283067527,-1.9747501377804977,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,1,-0.3343050842277718,0.11082078759976445,7.0,2,1,-0.46284565617634593,-0.6115085661085196,0.16574027038678976,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,2,-0.11497966605080473,0.307425655119177,7.0,1,1,0.07043820426989089,-0.579122845624109,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
70412,3,-0.41346391331693,-0.12510505342353065,6.0,1,1,-0.45054929188794385,-0.5967882945437372,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,4,-0.6509404005844046,-0.40035186795070826,6.0,1,1,-0.710853865131655,-0.5997306642938597,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,5,-0.8763161751248743,-0.9508454970050635,4.0,2,1,-0.6798291921578407,-0.6115085661085196,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,6,-0.9670715205774123,-1.3440552320438888,3.0,2,1,-0.7311556595252313,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,7,-0.8647196587614944,-0.9705059837570048,4.0,2,1,-0.63026538533382,-0.6129811547859425,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,1,0
70412,8,-0.9872393751224208,-1.4030366922997124,3.0,2,1,-0.7390889020651158,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,1,0,0
70412,9,-1.0124491933036814,-1.6193020465710664,3.0,2,1,-0.7153906665598097,-0.3362987283067527,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,4,0,1,0
70412,10,-1.042700975121194,-1.894548861098244,2.0,2,1,-0.683243553151421,-0.3362987283067527,-1.9747501377804977,-0.536423705272512,-0.4386417519090147,4,0,0,1
70412,12,-1.0522807060300732,-2.1108142153695977,1.0,0,1,-0.6426171719372239,-0.3362987283067527,0.21450652866887604,-0.536423705272512,-0.4386417519090147,4,0,0,1
71003,1,-0.19060912059458648,-0.007142132911883102,6.0,1,1,-0.49084353178686135,-0.5879499548744763,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,1,-0.3907750769537955,-0.04646310641576562,8.0,2,3,-0.6395349522589231,-0.30090044795413473,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,2,0.05695129394539242,0.4253885756308246,8.0,1,5,0.5781834619632926,-0.5658934121674516,0.3399054785370979,0.2336286624682574,-0.4386417519090147,4,0,0,1
71004,3,-0.46085837149769987,-0.12510505342353065,6.0,2,3,-0.5186522325621706,-0.3672048411019319,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,4,-0.6549739714934063,-0.5969567354701208,4.0,1,1,-0.5837283758730984,-0.6041498341284901,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,0
71004,5,-0.38018695331766605,0.032178840591999415,7.0,2,3,-0.4970863013486655,-0.22129923883631858,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,6,0.22333609394171225,0.6613144166541197,8.0,1,4,-0.15922004567041825,-0.5084385891078089,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,7,-0.08523208059691725,0.1894627346075295,6.0,2,3,-0.25834765931845943,-0.12714340683240058,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,1,0
71004,8,-0.3867415060447938,-0.007142132911883102,8.0,1,2,-0.06311922938567603,-0.41428275710389095,0.7004274594082358,-0.536423705272512,2.567644400025545,4,0,0,1
71004,9,1.2529050684643943,1.0545241516929449,8.0,2,3,1.0654978374544264,0.9624767558999633,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71004,10,1.545338959367017,1.211808045708475,11.0,1,3,2.124876914609065,2.5854070510514653,1.1462903922730248,1.0036810302090269,2.567644400025545,4,0,0,1
71004,11,-0.26674277150199344,0.1894627346075295,8.0,1,2,-0.07863156587258324,-0.22597109309605495,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,12,-0.6738813351293518,-0.6362777089740034,5.0,1,1,-0.6705596252327376,-0.5997306642938597,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,0
71004,14,0.6680372866591489,0.7399563636618847,7.0,1,3,0.4760290509519525,0.756196421662372,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,15,0.030733083036881416,0.307425655119177,8.0,2,3,-0.038148151138459555,-0.23603354842471796,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71004,16,-0.12808877150506023,0.15014176110364696,5.0,1,3,-0.21181064985773781,0.09063687635223414,-0.6371613391861309,-0.536423705272512,1.9663871696386335,4,0,0,0
71004,17,0.45526642120930955,0.6613144166541197,9.0,1,5,1.0095020862333954,-0.5481942719911426,0.5175539908504123,0.2336286624682574,2.567644400025545,4,0,0,1
71004,18,0.8676990466547326,0.8579192841735322,9.0,2,2,1.3621239790577253,0.9035395175463657,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,19,-0.49111015331521257,-0.20374700043129568,5.0,1,1,-0.456792061449748,-0.5982594794187984,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,0
71004,20,-0.5478322442230489,-0.36103089444682573,6.0,2,3,-0.6488991066016293,-0.3921812927212919,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,21,0.22031091575996098,0.5433514961424721,9.0,1,3,0.23766875859215886,0.6261032491989433,0.2545645265434469,1.0036810302090269,-0.4386417519090147,4,0,0,1
71004,22,0.13157235576192372,0.4253885756308246,9.0,1,3,0.4919197371092721,-0.025800106736580466,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,23,-0.16691189150420152,0.15014176110364696,7.0,2,3,-0.33590934175299547,-0.18320565794923724,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,24,-0.059013869688406245,0.2681046816152945,7.0,1,3,0.34890356169339587,0.33501079147690677,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,25,-0.0701061896881609,0.307425655119177,8.0,2,3,-0.4225514162774284,-0.11097160362562078,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,26,-0.007585840598634666,0.4647095491347071,9.0,2,4,0.11054326933360221,-0.5997306642938597,1.1462903922730248,-0.536423705272512,2.567644400025545,4,0,0,1
71004,27,-0.272793127865496,0.307425655119177,8.0,1,4,0.05757431547587029,-0.5040362649015189,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,1,0
71004,28,0.7678681666569408,0.8579192841735322,9.0,1,2,1.6451295325261786,0.6541343747573616,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,29,-0.4961521169514647,-0.28238894743906073,6.0,2,3,-0.5093826656370676,-0.3362987283067527,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,30,-0.35850650968178194,-0.04646310641576562,6.0,1,1,-0.5341645690490778,-0.5982594794187984,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,0
71004,31,-0.337330262409523,-0.16442602692741318,6.0,2,1,-0.42576738847593354,-0.44375137628068967,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,32,-0.2354825969572303,0.307425655119177,9.0,2,3,-0.47533119529995416,-0.2566975191889366,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71004,33,-0.4573289969523234,-0.28238894743906073,5.0,1,1,-0.6457777218207272,-0.595317109668676,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,0
71004,34,-0.5894284442221288,-0.32170992094294326,7.0,2,3,-0.5621624446595933,-0.387689125163853,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,1,0
71005,1,-0.5364878260414816,-0.16442602692741318,6.0,2,1,-0.6395349522589231,-0.6085633887536738,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71005,2,-0.29800294604675653,0.07149981409588194,6.0,1,1,-0.04760689289876883,-0.5850075851243539,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71005,3,-0.118004844232556,0.4253885756308246,8.0,2,3,1.8433847598222608,-0.1803306707124764,0.2545645265434469,0.2336286624682574,1.9663871696386335,4,0,0,1
71006,1,-0.9902645533041721,-1.4816786393074775,2.0,1,1,-0.7238192229473914,-0.3362987283067527,-1.9747501377804977,-0.536423705272512,1.9663871696386335,1,0,0,0
71006,2,-0.5730420624043094,-0.28238894743906073,6.0,1,1,-0.36693401472680987,-0.5938459247936148,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71006,3,-0.5453112624049228,-0.2430679739351782,7.0,1,4,-0.28634553492897485,-0.5600086726672068,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71006,4,1.0108908139242927,1.29044999271624,12.0,1,4,1.681451100885766,-0.29658796709899343,1.1462903922730248,1.7737333979497962,-0.4386417519090147,4,0,0,1
71008,1,-0.4351443569528141,-0.28238894743906073,5.0,1,1,-0.47533119529995416,-0.6012018491689208,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,1,0,0,0
71008,2,-0.08926565150591895,0.228783708111412,8.0,1,1,0.22858836650226194,-0.5879499548744763,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,3,-0.25917982604761525,0.032178840591999415,8.0,1,1,-0.11873663093629457,-0.5894323701684311,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,4,-0.10136636423292403,0.07149981409588194,6.0,2,4,0.0795185963597878,-0.6070922038786125,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,5,-0.06909779696091048,0.307425655119177,9.0,1,3,-0.3419629364795934,0.3838855745018413,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,6,-0.34993517150015335,-0.08578407991964813,6.0,2,4,-0.6705596252327376,-0.5379072082846077,-1.0830242720509198,1.0036810302090269,-0.4386417519090147,4,0,0,0
71008,7,0.07611075576315046,0.4647095491347071,6.0,1,1,0.11962366142349912,-0.5908923246245987,-0.191298406321342,0.2336286624682574,-0.4386417519090147,4,0,0,0
71008,8,0.4744258830270676,0.5433514961424721,6.0,1,4,0.22480486979813824,-0.49523161648893876,-0.191298406321342,-0.536423705272512,1.9663871696386335,4,0,0,0
71008,9,0.19005913394244828,0.3860676021269421,8.0,1,2,0.39279212346123094,0.14238664661392952,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,10,-0.17195385514045364,0.11082078759976445,7.0,2,2,0.2005904908917465,-0.12714340683240058,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,11,-0.7583342260365747,-0.7935616029895335,3.0,2,1,-0.7263662016185622,-0.6129811547859425,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,1,0,0,0
71008,12,0.21325216666920802,0.5433514961424721,8.0,1,3,0.36782104521401443,0.44426030647381926,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,13,-0.11447546968717952,0.34674662862305955,12.0,1,4,-0.5373805412475829,-0.5070010954894285,0.7004274594082358,2.543785765690566,-0.4386417519090147,4,0,0,1
71008,14,-0.680183789674667,-0.4789938149584733,6.0,2,3,-0.40703907979052123,-0.46576299731214,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,15,-0.1699370696859528,0.11082078759976445,7.0,2,3,-0.17775917952062442,-0.028675093973341323,-0.191298406321342,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,16,-0.6574949533115324,-0.36103089444682573,7.0,1,3,-0.5466501081726861,-0.29353329315993504,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,17,-0.6373270987665239,-0.4396728414545908,6.0,1,3,-0.549676905535985,-0.2435803899212152,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,18,-0.4583373896795738,-0.08578407991964813,7.0,1,3,-0.2644012540450574,0.009777860318335108,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,19,-0.7091750805831166,-0.7935616029895335,3.0,2,1,-0.6705596252327376,-0.6129811547859425,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,1,0,0,0
71008,20,-0.550353226041175,-0.5576357619662383,4.0,0,1,-0.627144000552918,-0.6129811547859425,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,0
71008,21,-0.3232127642280171,0.07149981409588194,7.0,2,4,-0.22126939161804707,-0.6070922038786125,-0.191298406321342,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,22,0.4683755266635651,0.5433514961424721,5.0,1,4,-0.001448233108459577,-0.5688133210797869,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,0
71008,23,0.10232896667166146,0.34674662862305955,8.0,1,2,0.42078999907174636,0.18191772111939128,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,24,0.4683755266635651,0.5040305226385896,9.0,2,3,0.2906377124498908,0.2746360595049288,-0.191298406321342,1.7737333979497962,-0.4386417519090147,4,0,0,1
71008,25,0.4250146393917969,0.9365612311812973,9.0,1,4,-0.032094556411861624,-0.4259623927532319,0.7004274594082358,0.2336286624682574,2.567644400025545,4,0,0,1
71008,26,0.46232517030006254,0.7006353901580022,10.0,1,3,0.08254539372308677,1.0027265772146152,1.5921533251378137,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,27,0.7456835266574314,0.8972402576774148,10.0,1,3,2.261082795957518,0.6591656024216931,1.1462903922730248,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,28,-0.5680000987680573,-0.32170992094294326,7.0,2,3,-0.7015370044977505,-0.45992317948746947,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,29,0.6549281812048934,0.7399563636618847,10.0,1,3,0.05152072074927235,0.6469469066654595,0.7004274594082358,1.0036810302090269,1.9663871696386335,4,0,0,1
71008,30,-0.5894284442221288,-0.5183147884623558,5.0,2,3,-0.6953415286447479,-0.4643255036937596,-1.0830242720509198,0.2336286624682574,-0.4386417519090147,4,0,0,0
71008,31,-0.49867309876959076,-0.16442602692741318,6.0,1,1,-0.45981885881304696,-0.5982594794187984,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,32,-0.25917982604761525,-0.12510505342353065,5.0,1,1,-0.2522940645918615,-0.5923747399185535,-1.0830242720509198,0.2336286624682574,-0.4386417519090147,1,0,0,0
71008,33,0.04283379576388649,0.6219934431502372,11.0,1,4,-0.18381277424722237,-0.4922667859010291,1.5921533251378137,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,34,-0.5314458624052295,-0.2430679739351782,6.0,2,3,-0.5063558682737686,-0.39954844751549157,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,35,-0.1356517169594384,-0.08578407991964813,5.0,1,1,-0.2148374472210368,-0.5850075851243539,-0.6371613391861309,-0.536423705272512,-0.4386417519090147,4,0,0,0
71008,36,-0.4593457824068242,-0.20374700043129568,6.0,2,3,-0.4009854850639233,-0.3936187863396723,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,37,0.1567821739431843,0.6219934431502372,8.0,1,5,0.10146287724370531,-0.5600086726672068,0.3851884326561781,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,38,0.475434275754318,0.7006353901580022,9.0,1,2,1.0125288835966946,0.5233224554847428,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,39,2.67272202843299,1.4084129132278875,12.0,1,2,4.859588332349682,3.7124020478617203,0.7004274594082358,2.543785765690566,-0.4386417519090147,4,0,0,1
71008,40,-0.8652238551251196,-1.0294874440128285,3.0,2,1,-0.7325616774715649,-0.6129811547859425,-1.5288872049157087,-0.536423705272512,-0.4386417519090147,1,0,0,0
71008,41,-0.6549739714934063,-0.6755986824778859,5.0,1,1,-0.6705596252327376,-0.6041498341284901,-1.0830242720509198,0.2336286624682574,-0.4386417519090147,4,0,0,0
71008,42,2.4024727775298764,1.369091939724005,16.0,2,2,1.7132324732004052,2.7435313490733124,0.7004274594082358,5.623995236653643,1.9663871696386335,4,0,0,1
71008,43,-0.5453112624049228,-0.40035186795070826,5.0,2,2,-0.5248950021239748,-0.3848141379270922,-1.0830242720509198,0.2336286624682574,-0.4386417519090147,4,0,0,0
71008,44,-0.59825188058557,-0.5969567354701208,4.0,1,1,-0.6891933465005469,-0.6085633887536738,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,0
71008,45,-0.6637974078568476,-0.6362777089740034,3.0,1,1,-0.627144000552918,-0.6085633887536738,-1.5288872049157087,-0.536423705272512,1.9663871696386335,4,0,0,0
71008,46,0.8384556575644704,1.13316609870071,8.0,2,4,-0.1872179212809337,-0.5246553139901631,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71008,47,-0.6297641533121457,-0.6362777089740034,4.0,1,1,-0.6550472887458303,-0.6056210190035514,-1.0830242720509198,-0.536423705272512,-0.4386417519090147,4,0,0,0
71008,48,0.7618178102934382,1.29044999271624,10.0,1,4,0.5229444100830866,-0.40691560230969126,1.1462903922730248,0.2336286624682574,-0.4386417519090147,4,0,0,1
71008,49,0.5258539121168392,1.0152031781890622,9.0,1,4,0.867242610158344,-0.4422240393111605,0.7004274594082358,0.2336286624682574,2.567644400025545,4,0,0,1
71011,1,0.04081701030938564,0.5826724696463547,8.0,1,4,-0.29542592701887177,-0.4922667859010291,0.7004274594082358,-0.536423705272512,1.9663871696386335,4,0,0,0
71011,2,1.0955958030133284,1.1724870722045924,11.0,1,4,1.4468743052300963,-0.28023647718991607,1.5921533251378137,0.2336286624682574,-0.4386417519090147,4,0,0,1
71013,1,-0.0701061896881609,0.2681046816152945,6.0,1,1,-0.1398922522777363,-0.3362987283067527,-0.191298406321342,0.2336286624682574,-0.4386417519090147,4,0,0,0
71015,1,0.5097196284808324,0.7792773371657672,11.0,2,4,0.34587676433009695,0.36088567660775445,1.1462903922730248,1.0036810302090269,-0.4386417519090147,4,0,0,1
71015,2,3.2011198175122115,1.8802645952744776,14.0,2,4,2.895196843568652,2.916030583278964,1.1462903922730248,3.313838133431335,2.567644400025545,4,0,0,1
71015,3,0.6166092575693772,0.7792773371657672,9.0,2,4,0.7181728400158699,0.4615102298943844,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,4,0.1477066393979305,0.5433514961424721,10.0,2,4,0.3708478425773134,0.016605955005642138,1.1462903922730248,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,5,1.3295429157354264,1.0938451251968273,12.0,1,3,1.4408207105034985,2.479032523291314,2.0380162580026027,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,6,-0.42707721513481073,-0.04646310641576562,7.0,1,4,-0.2678064010787687,-0.052034365272023264,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,7,-0.16338251695882505,0.2681046816152945,9.0,2,4,-0.27385999580536663,-0.27879898357153565,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,8,-0.5730420624043094,-0.28238894743906073,7.0,2,4,-0.6519259039649283,-0.6129811547859425,-0.191298406321342,0.2336286624682574,2.567644400025545,4,0,0,1
71015,9,-0.26674277150199344,0.11082078759976445,7.0,2,3,-0.3979586877006243,-0.3765485496214047,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,10,0.04686736667288818,0.5433514961424721,9.0,2,3,0.11659686406020014,-0.07898737061665627,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,11,0.22636127212346352,0.3860676021269421,9.0,1,3,-0.3483948808766037,0.6541343747573616,0.2545645265434469,1.0036810302090269,-0.4386417519090147,4,0,0,1
71015,12,-0.15481117877719644,0.2681046816152945,8.0,2,4,-0.10662944148309869,-0.2701740218612531,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,13,0.3483767921207647,0.5826724696463547,11.0,1,2,0.011415655685561034,0.6483844002838399,1.5921533251378137,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,14,0.3080410830307478,0.6613144166541197,8.0,2,3,0.33376957487690107,0.1689802785539674,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,15,0.9201354684717546,1.0545241516929449,6.0,2,3,0.01746925041215897,0.7504464471888502,-0.191298406321342,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,16,-0.39380025513554673,-0.12510505342353065,7.0,2,3,-0.47835799266325313,-0.49729801356536063,0.2545645265434469,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,17,0.055942901218141994,0.5040305226385896,8.0,2,3,0.2096708829816434,-0.07036240890637371,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,18,-0.5077486333148445,-0.08578407991964813,8.0,2,3,-0.4535760892512428,-0.6054694083484877,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,19,0.19812627576045166,0.6219934431502372,9.0,2,3,-0.026040961685263687,0.06476199122138646,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,20,1.1661832939208578,1.13316609870071,9.0,1,3,1.4862226709529829,1.9069100631759037,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,21,-0.40791775331705266,0.032178840591999415,9.0,2,3,-0.31093826350577897,-0.5105948295353796,0.2545645265434469,1.0036810302090269,-0.4386417519090147,4,0,0,1
71015,22,0.2424955557594703,0.5040305226385896,8.0,2,3,-0.07863156587258324,0.10644930615441885,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,23,0.3393012575755109,0.6613144166541197,8.0,2,3,0.19075339946102485,0.19844889773076618,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,24,0.7688765593841912,1.13316609870071,10.0,2,3,-0.2522940645918615,0.6066970853508076,1.5921533251378137,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,25,0.856606726654978,0.8972402576774148,13.0,1,2,0.7491975129896843,1.093288675172582,0.2545645265434469,4.083890501172104,-0.4386417519090147,4,0,0,1
71015,26,0.36350268302952105,0.8972402576774148,8.0,2,4,-0.007501827835057512,0.221448795624853,0.7004274594082358,-0.536423705272512,1.9663871696386335,4,0,0,1
71015,27,2.0959213884457477,1.8802645952744776,11.0,1,4,-0.29542592701887177,0.43635409157272687,2.0380162580026027,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,28,2.688856312068997,1.7229807012589475,14.0,1,3,1.7692282244214361,2.5624071531573787,0.2545645265434469,4.853942868912874,-0.4386417519090147,4,0,0,1
71015,29,-0.25161688059323706,0.228783708111412,9.0,2,3,-0.40401228242722226,-0.36217361343760046,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,30,1.414247904824462,1.0545241516929449,12.0,2,3,0.9535063350123646,1.2197881135900597,1.1462903922730248,1.7737333979497962,2.567644400025545,4,0,0,1
71015,31,-0.025736909689142284,0.3860676021269421,12.0,2,3,-0.227322986344645,-0.14798706429891678,1.5921533251378137,1.0036810302090269,2.567644400025545,4,0,0,1
71015,32,-0.3978338260445484,0.032178840591999415,8.0,2,3,-0.6891933465005469,-0.5012511210159067,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,33,-0.22388608059385043,0.1894627346075295,8.0,2,3,-0.3574752729665006,-0.3362987283067527,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,34,-0.39027088059017023,-0.08578407991964813,8.0,2,3,-0.3760144068167068,-0.4940636529240046,0.2545645265434469,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,35,0.7608094175661878,0.9365612311812973,8.0,1,2,1.1336007781286532,0.4629477235127648,0.7004274594082358,-0.536423705272512,1.9663871696386335,4,0,0,1
71015,36,0.6176176502966277,0.8972402576774148,9.0,2,3,0.16956581791793207,0.4629477235127648,1.1462903922730248,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,37,-0.4290940005893116,0.032178840591999415,8.0,2,3,-0.36693401472680987,-0.5307197401927055,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
71015,38,3.043810552061146,1.4870548602356526,12.0,1,3,3.5005563162284457,4.6898977083604105,1.1462903922730248,1.7737333979497962,-0.4386417519090147,4,0,0,1
71015,39,1.7429839339081,1.4084129132278875,12.0,2,3,2.3655073049913327,1.5302867351602318,2.0380162580026027,0.2336286624682574,1.9663871696386335,4,0,0,1
71015,40,1.5211375339130069,1.526375833739535,11.0,2,3,1.1366275754919521,1.3204126668766896,1.5921533251378137,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,41,1.3315597011899274,1.29044999271624,12.0,2,3,1.1275471834020552,1.1421634581975166,1.5921533251378137,1.0036810302090269,-0.4386417519090147,4,0,0,1
71015,42,1.8902092720866617,1.3297709662201225,11.0,1,3,2.7499105701303015,2.343908123163554,1.5921533251378137,0.2336286624682574,1.9663871696386335,4,0,0,1
71015,43,0.7285408502941743,0.8579192841735322,11.0,1,3,1.2849406462936015,1.8379103694936434,0.7004274594082358,1.7737333979497962,-0.4386417519090147,4,0,0,1
71015,44,1.4908857520954941,1.369091939724005,11.0,2,3,1.4589814946832922,1.291662794509081,1.5921533251378137,0.2336286624682574,-0.4386417519090147,4,0,0,1
71015,45,1.5251711048220085,1.369091939724005,11.0,1,2,1.6103213628482405,1.1234760411585711,2.0380162580026027,-0.536423705272512,-0.4386417519090147,4,0,0,1
71018,1,-0.3448932078639012,0.07149981409588194,9.0,2,3,-0.5311377716857789,-0.45093884437259185,0.7004274594082358,0.2336286624682574,-0.4386417519090147,4,0,0,1
71019,1,-0.26422178968386734,0.15014176110364696,8.0,2,3,-0.6023620971409077,-0.3743923091938341,0.7004274594082358,-0.536423705272512,-0.4386417519090147,4,0,0,1
